Country Name,Country Code,Series Name,Series Code,1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Brazil,BRA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,34.3,32.3,30.4,28.6,26.8,25.1,23.5,22,20.7,19.5,18.4,17.5,16.7,16,15.4,14.9,14.6,14.3,15.1,13.8,13.5,13.4,13.1,12.9,..
British Virgin Islands,VGB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,14.8,14.7,14.6,14.5,14.5,14.4,14.4,14.4,14.4,14.3,14.1,13.9,13.6,13.3,13,12.7,12.3,12,11.6,11.3,10.9,10.6,10.3,9.9,..
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.558508851,3.052157142,2.849421858,2.744040518,3.872096967,2.903955477,0.504318253,0.387507208,4.397719678,0.154581812,-1.939714638,-1.764535541,2.598965746,3.745318352,0.912841671,-2.126028517,-2.508352566,-0.39238375,-2.477917718,1.328602552,0.052237791,3.869109865,1.13357335,-1.59076248,-1.62833154
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,12653.81192,14065.70228,17971.88881,16437.42662,16817.23573,18521.36258,21839.25931,25991.2062,30767.74738,32337.28152,37427.54886,27497.5417,34609.69996,46139.10684,46844.19672,43950.05706,41035.77314,30681.43744,26762.03743,28186.98339,31241.02397,30748.32019,27179.34442,31448.91361,37152.46624
Brunei Darussalam,BRN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,8.8,8.5,8.2,8,7.9,7.7,7.7,7.7,7.7,7.7,7.7,7.8,7.9,8.1,8.2,8.4,8.6,8.8,9,9.2,9.4,9.5,9.6,9.6,..
Bulgaria,BGR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.789122067,-8.396091161,4.587225342,3.823703664,5.871930278,5.237154278,6.510426379,7.056347526,6.802589382,6.591380837,6.116017964,-3.271854279,1.541801443,2.10120575,0.754930386,-0.560493966,0.966869032,3.428054914,3.039825276,2.76217096,2.684760587,4.038142206,-3.958614598,7.634609716,3.361252752
Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,1820.44832,1659.718611,1621.262107,1770.906779,2092.982886,2719.494892,3389.687613,3899.825138,4523.147525,5888.776852,7271.305201,6988.274819,6862.757687,7856.985958,7431.014045,7686.629222,7912.52054,7081.102336,7574.191264,8386.589202,9451.85087,9878.768872,10153.4766,12222.23565,13772.47679
Bulgaria,BGR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,15.5,14.9,14.3,13.7,13.2,12.5,11.8,11,10.4,9.8,9.5,9.3,9.1,8.7,8.2,7.7,7.3,6.8,6.4,6.1,5.8,5.6,5.4,5.3,..
Burkina Faso,BFA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.307719635,7.395237801,1.888473889,6.613405745,4.35296383,7.802493889,4.478452137,8.661873228,6.253164688,4.111379018,5.799991741,2.961950859,8.446281577,6.622562613,6.45267238,5.792584845,4.326845615,3.921228794,5.957976708,6.203489411,6.604569068,5.688115149,1.93032489,6.906341673,1.47930064
Burkina Faso,BFA,GDP per capita (current US$),NY.GDP.PCAP.CD,250.4139446,293.8874445,249.8020757,260.443473,286.7537151,363.8183519,405.4512762,442.9444309,457.3420749,516.750328,621.8902712,603.8775451,627.2703954,727.6124749,733.9728789,762.3037803,767.3713442,632.1266858,665.7863285,711.1845439,779.2027681,772.1668775,833.2443361,893.077196,832.8842657
Burkina Faso,BFA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,93.6,92.3,90.8,89.2,87.5,85.4,83.1,80.6,78,75.3,72.8,70.5,68.3,66.4,64.6,62.9,61.2,59.7,58.3,56.9,55.6,54.2,53,51.8,..
Burundi,BDI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.749999995,-1.009999996,-0.856864058,2.055807108,4.446519412,-1.22372796,4.833657768,0.900000001,5.413807145,3.451948564,4.861716367,3.812745366,5.124159994,4.032599988,4.446706331,4.924189898,4.240650214,-3.90000008,-0.600000909,0.500001262,1.609935421,1.812565324,0.327156893,3.099999999,1.848999999
Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,148.0895425,130.7530239,138.0046172,135.6064758,124.1393016,114.3670072,128.5384225,151.1885411,166.2762452,170.7068764,194.7106346,204.5447557,222.6605831,236.4513474,238.2059453,241.5476657,257.8185575,289.3596271,242.5395274,244.1454221,232.0606166,216.9729709,216.8274174,221.1578034,238.4418757
Burundi,BDI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,99.7,97.3,94.7,91.9,88.9,85.7,82.2,78.3,74.3,70.3,66.4,62.8,59.4,56.3,53.5,50.8,48.4,46.3,44.5,42.9,41.3,40,38.8,37.6,..
Cabo Verde,CPV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,12.51728567,11.22264853,14.28486883,2.231654493,5.250891246,4.176259302,10.19707261,6.912457988,7.983750447,15.17068797,7.039011296,-1.503586724,1.83641915,3.924718213,1.083648484,0.632136727,0.69666684,0.936026508,4.280714827,4.55131481,3.706964583,7.636081689,-19.30282275,6.811176432,17.71418117
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,1185.58374,1317.573685,1176.707258,1208.457605,1311.214577,1693.978552,1900.888467,1972.784937,2220.098177,3268.305689,3839.863644,3592.315891,3500.977452,3880.069182,3583.461717,3757.659953,3739.278279,3169.078915,3312.696757,3534.343583,3860.454811,3928.309096,3223.735602,3557.837775,3902.589049
Cabo Verde,CPV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,37.5,34.2,31,28.4,26.2,24.8,23.9,23.5,23.3,23.3,23.1,22.8,22.3,21.5,20.5,19.4,18.1,16.9,15.7,14.6,13.7,12.9,12.2,11.7,..
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.681632108,12.70538113,9.993580322,8.148386098,6.578939503,8.505895557,10.34052878,13.25008691,10.77108367,10.21257391,6.691577475,0.086696959,5.963078575,7.069569946,7.313345505,7.356665149,7.142571101,6.965797814,6.933313973,6.996903699,7.469169207,7.054106932,-3.096006731,3.026389363,5.16246
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,267.4097962,295.5912853,301.5165985,322.8998639,341.0367658,364.2753017,410.0861329,475.0693943,539.7473654,629.9210767,742.3979724,734.8151186,782.6957387,880.3103044,950.4825446,1015.220881,1098.074538,1170.742816,1281.105971,1400.899265,1533.315985,1671.3854,1577.91174,1625.235022,1786.560819
Cambodia,KHM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,85.6,83.2,79.2,73.6,67.4,61.9,57,52.9,49.4,46.2,43.2,40.2,37.4,34.7,32.3,30.3,28.7,27.3,26,24.9,23.9,23,22.1,21.3,..
Cameroon,CMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.725534848,4.511304221,3.832417795,4.324261192,4.477026829,5.453153691,7.048862823,2.228270206,3.809583273,4.327589013,2.847677889,2.579251775,2.899024724,3.379211288,4.625978719,4.995529159,5.719818144,5.666952991,4.535794236,3.541176549,3.95551424,3.475059979,0.259932916,3.649916886,3.540977863
Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,789.2742925,786.8458877,700.1632362,706.9842173,780.2705538,976.5193032,1119.980861,1129.35798,1177.968605,1311.002963,1476.009078,1445.860248,1383.813864,1497.926586,1433.723927,1559.13905,1631.713986,1399.675336,1426.065481,1479.862223,1594.060109,1538.687912,1539.130547,1666.932809,1588.478723
Cameroon,CMR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,90.2,89.2,87.7,85.9,83.9,81.9,79.9,78.2,76.3,74.7,72.7,71.1,68.6,66.6,64.3,61.6,59.5,57.1,55.3,53.2,51.5,50.1,48.5,47,..
Canada,CAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.896151829,5.162913624,5.177635668,1.78997288,3.018050512,1.801518136,3.086980809,3.204200428,2.634303814,2.071825031,1.004289199,-2.925955647,3.089919462,3.146100491,1.760961588,2.329122506,2.870036075,0.659176864,1.001394414,3.039880225,2.777040554,1.888223585,-5.074357568,5.011800875,3.396202279
Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,21024.50993,22315.17429,24271.00206,23821.44559,24255.33858,28300.4631,32143.68141,36382.50792,40504.06073,44659.89514,46710.50558,40876.31015,47562.08343,52223.69611,52669.08996,52635.17496,50955.99832,43596.13554,42315.60371,45129.4293,46547.79518,46374.15275,43349.67786,52358.62164,54966.48884
Canada,CAN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.4,5.3,5.3,5.3,5.3,5.3,5.3,5.2,5.2,5.1,5.1,5,5,4.9,4.8,4.8,4.7,4.7,4.7,4.6,4.6,4.5,4.5,4.4,..
Cayman Islands,CYM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,3.162625338,-0.357401373,-7.200482782,-2.715636823,1.169062695,1.229753683,1.279330593,2.654529322,2.833122427,3.239973614,3.184047307,4.267265672,3.915636377,-5.108135407,4.028664289,..
Cayman Islands,CYM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,87184.51299,89960.68303,89704.22255,81398.3236,76873.19532,75435.61523,75466.13587,75685.35837,76610.64797,77295.84566,78858.27966,81255.11227,85231.77515,89846.3211,83897.50521,88475.60088,..
Cayman Islands,CYM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.700142379,3.599974904,-2.48943244,4.464739026,3.616542192,-5.397485219,5.994884228,0.908210515,4.77108543,4.607534855,2.054130962,8.587260426,4.630818432,4.194615337,5.053761254,-36.3919771,0.081070515,4.33712103,4.750316841,4.527278213,3.789443593,3.1,0.899999997,0.900000007,0
Central African Republic,CAF,GDP per capita (current US$),NY.GDP.PCAP.CD,272.1015403,273.4279279,243.8775801,242.5757267,253.4106706,283.675348,309.1902426,317.8776781,340.4145172,388.4777713,446.2287699,452.9222361,459.7769816,515.2095038,525.8675036,352.226855,394.8569331,351.8797548,372.1354561,414.7403226,435.9322963,426.408753,435.4692482,461.1375109,427.0580963
Central African Republic,CAF,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,110.7,109.7,108.5,107.2,105.8,104.2,102.4,100.5,98.2,96.3,94.6,92.7,91.1,89.3,87.8,86.9,85.3,83.7,82.4,81.7,80.3,78.6,77.2,75.4,..
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.951579914,-0.682850217,-0.879681025,11.65813465,8.491209819,14.72166701,33.62937185,17.33253374,0.648262014,3.271499579,3.052691532,4.217695552,13.55010086,0.082869798,8.882576072,5.700001363,6.899985045,2.767675685,-6.255527085,-2.988695986,2.3740378,3.247181917,-1.600006737,-1.199990525,2.235979675
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,226.3287722,192.269472,168.1176582,200.361008,225.9473111,298.2498816,460.0670181,664.5976565,716.6677686,806.710318,936.4941362,808.1615229,896.8767042,988.1941606,969.6161419,980.0835447,1017.787762,774.4116031,691.9800774,662.8974734,720.2651009,701.6212008,643.7722162,685.690315,716.8043812
Chad,TCD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,102.6,101.2,99.9,98.4,97,95.5,94.1,92.6,91.1,89.4,87.8,86.1,84.4,82.7,81,79.3,77.8,76.1,74.5,72.7,71,69.3,67.6,66,..
Channel Islands,CHI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.96610999,1.052290562,1.32511666,-7.965078807,8.646769717,..
Channel Islands,CHI,GDP per capita (current US$),NY.GDP.PCAP.CD,41229.01427,43247.686,44318.2211,42678.27703,45279.64194,49428.30976,57200.46646,58550.65717,63665.31535,75148.34944,..,..,..,..,..,..,..,..,58093.99606,57683.8939,62316.21995,61281.32722,57339.52687,67960.727,..
Channel Islands,CHI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.180886627,-0.273631398,4.971621488,3.154034925,3.202799135,4.723245269,6.674254168,5.837045719,6.049990826,5.168230985,3.789392806,-1.118037236,5.851651022,6.223896785,6.155340019,3.308508247,1.792649471,2.1519425,1.753038749,1.357695373,3.990029478,0.743130031,-6.145246857,11.73743107,2.440403398
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,5467.570877,4981.191106,5097.114937,4606.890564,4479.175044,4824.220541,6185.514792,7561.830548,9418.062718,10461.36609,10783.17082,10182.86056,12767.78204,14628.57246,15406.49284,15833.27592,14666.34312,13569.94813,13785.6876,15045.52785,15795.70814,14627.14502,13165.38634,16247.40102,15355.5065
Chile,CHL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,10.1,9.8,9.2,8.7,8.3,8.1,7.9,7.7,7.6,7.6,7.6,7.5,7.4,7.3,7.2,7,6.9,6.8,6.7,6.5,6.3,6.1,5.9,5.6,..
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.845951788,7.661651501,8.490093406,8.335733478,9.13363079,10.03803048,10.11362138,11.39459181,12.72095567,14.23086093,9.65067892,9.398725632,10.63587106,9.550832179,7.863736449,7.766150098,7.425763656,7.041328879,6.848762205,6.947200793,6.749773832,5.950500754,2.238638356,8.447478293,2.990804598
China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,828.5946577,873.297611,959.3604121,1053.112272,1148.514188,1288.637543,1508.667946,1753.414263,2099.219342,2693.958555,3468.327063,3832.227428,4550.473924,5614.385739,6300.582352,7020.385682,7636.074223,8016.446016,8094.390375,8817.045496,9905.406118,10143.86021,10408.71912,12617.50499,12720.21564
China,CHN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,33.8,31.9,30,27.9,25.7,23.5,21.4,19.5,17.7,16.2,14.8,13.6,12.5,11.5,10.6,9.7,8.9,8.2,7.6,7,6.4,5.9,5.5,5.1,..
Colombia,COL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.56978409,-4.204015244,2.924861483,1.677898308,2.503980466,3.918271904,5.333022067,4.828761108,6.716868698,6.738194691,3.283446186,1.139648645,4.494658971,6.947891982,3.912635767,5.13399352,4.499030001,2.955901375,2.087382502,1.359360868,2.564324283,3.186855392,-7.252299075,11.01619327,7.495775781
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,2595.543012,2236.072925,2546.850213,2465.007011,2421.162103,2305.170507,2811.45945,3448.538274,3782.603504,4762.082973,5534.689447,5245.951665,6392.758026,7392.9436,8096.80151,8263.641929,8167.472842,6228.651622,5936.261022,6449.970987,6782.03792,6436.509215,5304.289129,6182.707099,6630.282726
Colombia,COL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,22.6,21.8,21.2,20.6,20,19.4,18.9,18.3,17.8,17.3,16.8,16.3,15.8,15.3,14.8,14.3,13.9,13.4,13,12.6,12.2,11.8,11.4,11.1,..
Comoros,COM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.282515793,1.924408712,10.84787862,2.332907102,2.324944861,2.103871636,1.919659807,2.83754787,2.646955476,0.800042349,3.964611189,3.240740728,3.77776675,4.143506695,3.168409869,4.466247315,2.106657589,1.147350761,3.320446562,3.815762877,3.642451138,1.760780239,-0.195556827,2.112195577,2.387678485
Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,717.3181318,726.4888885,654.180431,691.0419781,761.9478884,959.2289884,1090.427168,1103.195417,1155.085676,1289.79485,1454.650909,1409.106673,1384.063284,1526.832638,1483.951559,1595.989819,1608.687875,1322.936775,1357.266229,1414.586689,1531.337811,1510.797323,1519.58678,1577.470841,1484.892465
Comoros,COM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,72.5,71,69.6,68.3,66.9,65.4,63.9,62.3,60.7,59.2,57.7,56.1,54.6,53.1,51.6,50.1,48.7,47.2,45.7,44.3,42.9,41.6,40.4,39.3,..
"Congo, Dem. Rep.",COD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.624154045,-4.270140831,-6.910927317,-2.100173025,2.947765184,5.577822311,6.738373933,6.135151155,5.320979565,6.259477764,6.225894269,2.85506401,7.107976576,6.87467089,7.086898947,8.481956636,9.470288097,6.91616712,2.399398914,3.726947653,5.8211211,4.384528881,1.735422764,6.200154011,8.924447851
"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,135.4774002,99.75725083,392.6263338,148.4471235,168.9448053,167.9815754,187.856781,211.5726295,247.5419356,277.6120796,317.8892099,290.1556749,324.827726,376.3749811,412.7762607,444.8643574,472.266236,482.0645685,456.0279505,451.0890886,546.2125933,575.8827813,524.6666863,577.2092152,586.4642889
"Congo, Dem. Rep.",COD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,110.7,108.9,106.9,104.8,102.6,100.3,98,95.6,93.2,90.8,88.5,86.2,83.9,81.8,79.5,77.4,75.3,73.4,71.5,69.5,67.6,65.9,64.1,62.4,..
"Congo, Rep.",COG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.73755277,-2.582199358,7.575980395,3.802601899,4.581870061,0.813264076,3.476631621,7.755758978,7.986238363,-6.613994804,6.306375956,11.63728886,9.931265431,2.205919363,9.947153143,-0.712434452,6.716679334,-3.550581765,-10.78323827,-4.382530946,-4.805351558,-0.086885958,-6.239319632,-2.200002606,1.547952897
"Congo, Rep.",COG,GDP per capita (current US$),NY.GDP.PCAP.CD,663.7287033,780.5897051,1029.960689,859.4400122,910.8697114,1023.088496,1314.41128,1810.588944,2116.868944,2219.912305,2848.65316,2283.949871,2962.76248,3415.062376,3753.860925,3719.651037,3622.530074,2347.818507,1970.250199,2088.500299,2512.384167,2288.808086,1838.448124,2290.382994,2447.988989
"Congo, Rep.",COG,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,72.3,72.7,72.1,70.4,67.8,64.5,60.8,56.8,53.2,49.9,47.1,44.9,43.2,41.9,40.9,39.8,38.8,37.7,36.7,35.7,34.8,35.9,32.9,32,..
Costa Rica,CRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.155308577,4.21481117,3.868718088,3.491169873,3.41687639,4.317179866,4.424599597,3.976666368,7.326695432,8.215131984,4.738174878,-0.873455943,5.36034348,4.40315924,4.88259241,2.494766112,3.542109878,3.652080968,4.204323252,4.157698963,2.615904404,2.417511818,-4.273354322,7.780797564,4.305015798
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,3580.933885,3653.754208,3773.033793,3941.598643,4021.425361,4123.506487,4376.080428,4643.45857,5188.361792,6055.086779,6841.91146,6737.860754,8147.243985,9137.455102,9971.651656,10633.26656,10737.67888,11529.95517,11899.81398,12118.13362,12383.14995,12669.34116,12179.25667,12537.25675,13198.82172
Costa Rica,CRI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,12.3,11.8,11.1,10.5,10.2,10,9.9,9.9,9.8,9.7,9.5,9.3,9.1,8.9,8.6,8.2,7.9,7.7,7.6,7.5,7.4,7.2,6.7,6.2,..
Cote d'Ivoire,CIV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.26390594,1.166859983,-0.265789464,-2.15401249,-2.730526474,-4.725866586,3.185038229,0.996065562,2.815578596,1.101429764,4.782665981,3.603321566,6.848049401,-5.370447241,7.620411763,10.76021313,9.371999942,7.194949428,7.17275964,7.410762426,4.843146059,6.518286735,1.737620429,6.999999995,6.741330002
Cote d'Ivoire,CIV,GDP per capita (current US$),NY.GDP.PCAP.CD,1237.131417,1154.479067,986.7773529,974.779985,1020.950491,1173.063882,1267.764823,1267.087311,1303.564967,1451.232531,1683.337505,1638.804684,1654.177959,1701.704641,1649.301615,1903.054229,2124.01943,1941.581898,1999.195372,2113.341525,2295.540335,2290.787379,2349.069882,2613.378893,2486.412194
Cote d'Ivoire,CIV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,98.9,97.3,95.6,93.8,91.8,89.8,87.8,85.5,83.6,81.3,79,76.9,74.9,73.1,71.1,69.2,67.3,65.6,64.2,62.6,61,59,57.5,55.9,..
Croatia,HRV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.250935461,-0.840291073,2.95879822,3.112461508,5.823015627,5.595353104,4.182653826,4.30869993,4.918058758,4.960917837,2.001864021,-7.193444759,-1.223779482,-0.086613779,-2.331661645,-0.397827665,-0.429360586,2.522292277,3.559359482,3.412467822,2.800676199,3.42100553,-8.580343021,13.07220492,6.331336296
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,5711.485932,5267.512207,4952.377753,5364.010241,6219.473213,8192.322633,9723.381024,10446.36044,11489.39127,13728.52101,15857.71225,14387.65664,13664.20884,14623.99053,13410.82081,13949.12177,13970.98323,12071.09096,12550.70886,13562.14405,15003.14068,15086.21174,14236.53525,17747.78929,18413.23468
Croatia,HRV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,7.7,7.4,7.2,6.9,6.6,6.3,6,5.8,5.5,5.3,5,4.8,4.7,4.5,4.4,4.3,4.2,4.2,4.1,4.1,4,4,4,3.9,..
Cuba,CUB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.159146052,6.188755304,5.914760174,3.185029904,1.424821261,3.792740223,5.77053807,11.20165642,12.06586311,7.262136966,4.116828042,1.451305431,2.390352297,2.802300836,3.014900289,2.747602563,1.047576632,4.438141959,0.513761468,1.809054399,2.248480393,-0.164839982,-10.94834097,1.254092864,..
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,2332.508217,2562.274105,2752.203783,2844.244437,3007.193074,3205.688398,3403.296163,3791.873006,4336.87333,4814.854876,4992.824494,5094.437562,5275.532601,6106.006792,6467.337914,6814.243844,7117.52691,7683.757891,8055.889907,8543.360968,8831.907222,9139.415856,9499.590202,..,..
Cuba,CUB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,7.6,7.3,7,6.8,6.5,6.3,6.1,5.9,5.7,5.5,5.4,5.2,5.1,4.9,4.8,4.7,4.6,4.5,4.4,4.3,4.2,4.2,4.1,4,..
Curacao,CUW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,-0.695753704,0.397065217,0.288186682,0.208461073,0.676425345,1.63593469,2.469963228,2.18804308,-0.531308242,0.082306609,0.612607618,-0.065889568,-0.81168656,-1.201361725,0.290948721,-0.873007584,-1.732225675,-2.16688148,-3.371799181,-18.43847185,4.232404629,..
Curacao,CUW,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,19446.45657,19886.67837,19762.73962,19552.66055,19260.26985,18881.83062,18788.80728,18956.09797,19024.17715,16109.86175,17717.59648,..
Curacao,CUW,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.110846746,4.997960422,5.965310315,3.952560541,3.722956499,2.623286123,5.026343926,4.853003838,4.713828666,5.098068453,3.646811991,-2.015262359,2.283544997,0.416712763,-3.447381424,-6.587482257,-1.776061912,3.418923188,6.573580202,5.733476139,5.647858201,5.529428549,-4.372474186,6.638926968,5.632148019
